,EV to EBIT,Acquiror Cash LTM,Target Volatility 30,Target Vol jump 30,Target Volatility 14,Target Vol jump 14,Target Volatility 30 Shift,Target Vol jump 30 Shift,Target Volatility 14 Shift,Target Vol jump 14 Shift,Acquiror Volatility 30,Acquiror Vol jump 30,Acquiror Volatility 14,Acquiror Vol jump 14,Acquiror Volatility 30 Shift,Acquiror Vol jump 30 Shift,Acquiror Volatility 14 Shift,Acquiror Vol jump 14 Shift,cap,cap_diff,Offer EP,Past EP,Offer BP,Past BP,Offer/Current Price Diff,price premium,price jump,rolling_price_premium,price_premium_diff,rolling_mean_long,rolling_mean_medium,rolling_mean_short,Democrat,First Time,Experienced,Frequent,Investor,Investor Group,Shareholders,nation diff,industry diff,fama_ind,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,year,new_Status
47,38.745,,,,,,,,,,,,,,,,,,4542.6,,0.018606965174129353,0.022735562310030398,0.0890547263681592,0.10881458966565348,0.09179601990049757,0.22288449848024305,0.3338267477203648,,,,,0.7,-1,1,-1,-1,-1,-1,-1,1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1990,-1
48,,,,,,,,,,,,,,,,,,,62.0,,-0.03870967741935484,-0.047058823529411764,1.1612903225806452,1.411764705882353,-0.11996774193548387,0.21668627450980382,0.06962745098039214,,,,,0.6666666666666666,-1,-1,-1,1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
49,8.493,,,,,,,,,,,,,,,,,,34.845,,0.09043478260869565,0.09563218390804598,0.20869565217391303,0.2206896551724138,0.011869565217391354,0.058471264367816134,0.06996551724137923,,,,,0.7,-1,1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
50,,,,,,,,,,,,,,,,,,,69.0,,0.006,0.008135593220338983,0.355,0.4813559322033898,-0.16149999999999998,0.35693220338983045,0.13659322033898313,,,,,0.7333333333333333,-1,1,-1,-1,-1,-1,-1,1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,-1
51,25.057,30.88,,,,,,,,,,,,,,,,,41.995,,-0.06972972972972973,-0.0870856679943293,0.9135135135135134,1.1408897589954767,-0.08008108108108103,0.24990299061635046,0.14864058597178154,,,,,0.7333333333333333,-1,-1,1,-1,-1,-1,-1,1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
52,11.541,,,,,,,,,,,,,,,,,,187.359,,0.06647398843930635,0.08518518518518518,0.7283236994219653,0.9333333333333333,-0.18975144508670527,0.28248148148148144,0.03803703703703698,,,,,0.7333333333333333,-1,1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
53,24.401,7.44,,,,,,,,,,,,,,,,,5976.5,-3429.497,0.018799999999999997,0.0299601593625498,0.19,0.30278884462151395,-0.1965,0.594625498007968,0.2798844621513944,,,,,0.7666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
54,55.258,,,,,,,,,,,,,,,,,,288.71999999999997,,0.059166666666666666,0.07523178807947019,0.8375,1.0649006622516557,-0.18129166666666663,0.2725231788079471,0.040735099337748326,,,,,0.7666666666666667,-1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
55,40.455,,,,,,,,,,,,,,,,,,29.82,,,,0.5751173708920189,0.7127272727272728,-0.08937558685446001,0.2402727272727273,0.1282727272727272,,,,,0.7666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
56,42.318,,,,,,,,,,,,,,,,,,4972.0,,0.017,0.022735562310030398,0.08136363636363636,0.10881458966565348,-0.0024090909090909163,0.33838601823708203,0.3338267477203648,,,,,0.7666666666666667,-1,-1,-1,-1,1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1990,-1
57,77.967,,,,,,,,,,,,,,,,,,38.935100000000006,12.569899999999997,,,0.3392568659127625,0.48000000000000004,-0.23163327948303725,0.41585714285714304,0.08671428571428563,,,,,0.7666666666666667,-1,1,-1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
58,158.515,274.98,,,,,,,,,,,,,,,,,1507.8456,-125.05260000000021,0.004226493747105141,0.004256559766763849,0.020842982862436313,0.02099125364431487,-0.07264520611394165,0.00811370262390676,-0.06605539358600587,,,,,0.7666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,-1
59,20.435,197.0,,,,,,,,,,,,,,,,,1199.52,,0.029285714285714286,0.056228571428571426,0.18571428571428572,0.35657142857142854,-0.09423809523809523,0.9209999999999999,0.7381428571428571,,,,,0.7666666666666667,-1,-1,1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
60,,,,,,,,,,,,,,,,,,,40.069300000000005,,,,,,-0.22103532380151392,0.10704651162790702,-0.13853488372093026,,,,,0.7666666666666667,-1,1,-1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
61,,62.67,,,,,,,,,,,,,,,,,21.6752,,,,0.3225806451612903,0.7076923076923076,-0.10489060308555398,1.1948461538461537,0.9625384615384615,,,,,0.7666666666666667,-1,-1,1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,1
62,,,,,,,,,,,,,,,,,,,80.02499999999999,,-0.25212121212121213,-0.26,0.16969696969696968,0.175,-0.029303030303030275,0.03225,0.0010000000000000009,,,,,0.7666666666666667,-1,1,-1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
63,68.08,,,,,,,,,,,,,,,,,,160.0,,0.019,0.02980392156862745,0.95,1.4901960784313726,-0.03649999999999998,0.5696274509803921,0.5108039215686274,,,,,0.8,-1,1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,1
64,,,,,,,,,,,,,,,,,,,10.5875,,0.05785123966942149,0.11395348837209303,0.47225501770956313,0.9302325581395349,-0.49132585596221956,0.9707674418604652,0.0010000000000000009,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
65,,,,,,,,,,,,,,,,,,,27.78,,,,1.5333333333333332,0.5661538461538461,1.9176666666666664,-0.6297692307692307,0.07792307692307687,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1990,1
66,51.308,,,,,,,,,,,,,,,,,,29.436,,-0.035606060606060606,-0.050810810810810805,0.6893939393939394,0.9837837837837837,-0.08043939393939392,0.4280270270270269,0.31181081081081075,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
67,74.007,,,,,,,,,,,,,,,,,,36.036,,0.07692307692307693,0.12833333333333333,0.6976356976356975,1.1638888888888888,-0.21644921744921752,0.6693333333333334,0.3065555555555556,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
68,32.6,2282.0,,,,,,,,,,,,,,,,,185.57000000000002,27224.267,0.024519480519480517,0.03666019417475728,0.18181818181818182,0.27184466019417475,-0.08341558441558439,0.49614563106796117,0.3699320388349515,,,,,0.8,-1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
69,,85.52,,,,,,,,,,,,,,,,,108.80000000000001,,-0.0365,-0.051228070175438595,0.585,0.8210526315789474,-0.049000000000000044,0.4045087719298245,0.33433333333333326,,,,,0.8,-1,-1,1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,1
70,,,,,,,,,,,,,,,,,,,3.3249999999999997,,-0.12,-0.18999999999999997,1.2210526315789474,1.9333333333333333,-0.10426315789473684,0.5843333333333333,0.41766666666666674,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1990,1
71,13.773,8552.0,,,,,,,,,,,,,,,,,1676.6999999999998,,0.04555555555555555,0.0703862660944206,0.33111111111111113,0.5115879828326181,-0.1684444444444444,0.5460643776824033,0.28426180257510725,,,,,0.8,-1,-1,1,-1,-1,-1,-1,-1,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
72,17.244,,,,,,,,,,,,,,,,,,65.61,,0.006790123456790123,0.011891891891891892,0.35802469135802467,0.6270270270270271,-0.1425185185185185,0.7523513513513512,0.501,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
73,131.45,,,,,,,,,,,,,,,,,,216.75,,0.07588235294117647,0.1097872340425532,1.1117647058823528,1.6085106382978722,-0.11664705882352944,0.44780851063829796,0.27759574468085113,,,,,0.8,-1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
74,,,,,,,,,,,,,,,,,,,29.9802,,,,1.085316308763784,1.2466666666666666,-0.048622751015670373,0.14966666666666673,0.09266666666666656,,,,,0.8,-1,-1,1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
75,22.886,,,,,,,,,,,,,,,,,,21.240000000000002,,,,0.5666666666666667,0.6799999999999999,-0.0615,0.20099999999999996,0.126,,,,,0.8,-1,1,-1,-1,-1,-1,-1,1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,-1
76,31.361,,,,,,,,,,,,,,,,,,160.5,,-0.11866666666666667,-0.14833333333333334,0.35333333333333333,0.44166666666666665,-0.18233333333333335,0.251,0.02183333333333326,,,,,0.7666666666666667,-1,-1,1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,-1
77,,,,,,,,,,,,,,,,,,,4.1976,,-1.1439393939393938,-1.0066666666666666,-0.3787878787878788,-0.3333333333333333,-0.05203030303030309,-0.119,-0.16566666666666663,,,,,0.7333333333333333,-1,1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
78,27.015,,,,,,,,,,,,,,,,,,2249.1014,,0.055721765145848916,0.08277777777777778,0.12341062079281975,0.18333333333333332,-0.23235826477187727,0.4865555555555555,0.13988888888888884,,,,,0.7666666666666667,-1,1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,-1
79,10.153,,,,,,,,,,,,,,,,,,76.05290000000001,,0.08403361344537814,0.07671232876712328,0.44417767106842737,0.4054794520547945,0.14145618247298908,-0.0861232876712329,0.04209589041095885,,,,,0.7333333333333333,-1,-1,-1,-1,1,-1,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
80,,,,,,,,,,,,,,,,,,,9.78,,-1.535,-1.6373333333333333,-1.0,-1.0,0.0635,0.06766666666666665,0.1343333333333333,,,,,0.7333333333333333,-1,-1,-1,-1,1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,-1
81,9.876,259.73,,,,,,,,,,,,,,,,,46.08,,0.04833333333333333,0.07483870967741935,0.5416666666666666,0.8387096774193549,-0.13441666666666663,0.5493870967741935,0.33970967741935476,,,,,0.7333333333333333,-1,1,-1,-1,-1,-1,-1,-1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
82,61.59,,,,,,,,,,,,,,,,,,38.6,,,,0.425,0.8292682926829268,-0.48650000000000004,0.9522195121951219,0.0010000000000000009,,,,,0.7333333333333333,-1,-1,1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
83,249.58,,,,,,,,,,,,,,,,,,25.477500000000003,,0.023255813953488372,0.037037037037037035,1.3953488372093024,2.2222222222222223,-0.2315581395348837,0.5935925925925926,0.22322222222222232,,,,,0.7,-1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
84,,15.29,,,,,,,,,,,,,,,,,44.156,64.64000000000001,,,0.2556390977443609,0.31627906976744186,-0.13433834586466165,0.23820930232558146,0.07076744186046502,,,,,0.7,-1,1,-1,-1,-1,-1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
85,,,,,,,,,,,,,,,,,,,24.31,,,,,,-0.40341176470588236,0.701,0.013499999999999956,,,,,0.7,-1,1,-1,-1,-1,-1,-1,1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1990,-1
86,24.091,51.59,,,,,,,,,,,,,,,,,176.0954,1606.2556000000002,0.024200518582541058,0.033684210526315796,0.15557476231633535,0.21654135338345865,-0.14549956784788243,0.3928796992481204,0.18896992481203012,,,,,0.6666666666666666,-1,-1,-1,1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
87,,,,,,,,,,,,,,,,,,,405.57,,,,0.09090909090909091,0.21331058020477817,-0.4535454545454546,1.3474163822525598,0.2808634812286691,,,,,0.7,-1,1,-1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
88,45.833,106.1,,,,,,,,,,,,,,,,,301.784,,,,,,-0.07628706624605675,0.2441372549019608,0.1480588235294117,,,,,0.7,-1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
89,1.723,,,,,,,,,,,,,,,,,,5.7348,,,,5.432098765432098,6.211764705882352,-0.12451440329218111,0.1445294117647059,0.0010000000000000009,,,,,0.7333333333333333,-1,1,-1,-1,-1,-1,-1,1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1990,1
90,7.924,,,,,,,,,,,,,,,,,,93.08999999999999,,0.0781609195402299,0.07941605839416059,0.5517241379310345,0.5605839416058394,0.17197701149425304,0.017058394160583856,0.1907810218978102,,,,,0.7333333333333333,-1,1,-1,-1,-1,-1,-1,1,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
91,21.227,,,,,,,,,,,,,,,,,,100.0,,0.20800000000000002,0.46222222222222226,3.45,7.666666666666667,-0.44899999999999995,1.2232222222222222,0.22322222222222232,,,,,0.7333333333333333,-1,-1,-1,-1,-1,1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
92,137.925,,,,,,,,,,,,,,,,,,880.045,,,,0.3582089552238806,0.37209302325581395,-0.03631343283582089,0.03975968992248069,0.0010000000000000009,,,,,0.7,-1,-1,1,-1,-1,-1,-1,1,1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
93,,7452.0,,,,,,,,,,,,,,,,,54.571999999999996,1181.9930000000002,-0.009748589020010263,-0.017272727272727273,0.2206259620318112,0.3909090909090909,-0.07544946126218566,0.7728181818181817,0.6373636363636365,,,,,0.7,-1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
94,13.447,,,,,,,,,,,,,,,,,,497.63280000000003,607.3671999999999,0.05764411027568922,0.0968421052631579,0.5388471177944861,0.9052631578947368,-0.14138721804511278,0.6810000000000002,0.4417894736842106,,,,,0.7,-1,1,-1,-1,-1,-1,-1,1,1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1990,1
95,30.034,,,,,,,,,,,,,,,,,,,,,,0.6666666666666665,1.058064516129032,-0.36891869918699194,0.5880967741935484,0.0010000000000000009,,,,,0.7,-1,-1,-1,1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
96,,168.16,,,,,,,,,,,,,,,,,40.37,,-1.249090909090909,-0.6175280898876404,1.0363636363636364,0.5123595505617977,1.410090909090909,-0.5046179775280899,0.1920112359550562,,,,,0.6666666666666666,-1,-1,1,-1,-1,-1,-1,1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
97,10.896,12.98,,,,,,,,,,,,,,,,,6.3875,,-0.192,-0.24,19.2,24.0,0.4009999999999999,0.251,0.751,,,,,0.6666666666666666,-1,1,-1,-1,-1,-1,-1,1,1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
98,7.622,,,,,,,,,,,,,,,,,,836.5885000000001,,0.05108246168815374,0.057534246575342465,0.34784723911457066,0.3917808219178082,-0.19019435660423256,0.12730136986301377,-0.08804109589041098,,,,,0.6666666666666666,-1,1,-1,-1,-1,-1,-1,-1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
99,,,,,,,,,,,,,,,,,,,24.8159,,,,0.48158640226628896,1.1821974965229485,-0.6094815864022662,1.4557983310152989,-0.04281084840055627,,,,,0.6666666666666666,-1,-1,-1,-1,1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1990,1
100,36.651,,,,,,,,,,,,,,,,,,529.1,,-0.024324324324324326,-0.0225,0.42702702702702705,0.395,0.33208108108108114,-0.07399999999999995,0.23224999999999996,,,,0.69,0.6666666666666666,-1,-1,1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
101,8.349,,,,,,,,,,,,,,,,,,14.0,,0.065,0.10400000000000001,0.6,0.96,-0.15525,0.6010000000000001,0.3510000000000001,,,,0.7,0.6666666666666666,-1,1,-1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,-1
102,7.703,,,,,,,,,,,,,,,,,,25.4,,0.16,0.23272727272727273,0.475,0.6909090909090909,-0.3115,0.4555454545454546,0.0010000000000000009,,,,0.7,0.6333333333333333,-1,-1,-1,-1,-1,1,-1,1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990,-1
103,,277.05,,,,,,,,,,,,,,,,,384.96,,-0.003125,-0.002898550724637681,0.171875,0.15942028985507245,0.1338125,-0.07146376811594202,0.051724637681159424,,,,0.7,0.6,-1,1,-1,-1,-1,-1,-1,-1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,-1
104,110.829,,,,,,,,,,,,,,,,,,19.5744,,,,0.8312898479646885,0.7883720930232557,0.05543845022069649,-0.05062790697674413,0.0010000000000000009,,,,0.7,0.6,-1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1990,1
105,,14.46,,,,,,,,,,,,,,,,,697.8965999999999,323.89740000000006,0.04058108321490605,0.05959420289855072,0.13737565135007104,0.2017391304347826,-0.16606142428548865,0.4695217391304348,0.22418840579710142,,,,0.71,0.6,-1,-1,1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
106,,,,,,,,,,,,,,,,,,,656.24,,-0.0175,-0.03192982456140351,0.2826923076923077,0.5157894736842105,-0.37640384615384614,0.8255614035087718,0.13696491228070184,,,,0.72,0.6333333333333333,-1,1,-1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,1
107,27.28,168.16,,,,,,,,,,,,,,,,,1112.8,,0.06307692307692307,0.07420814479638009,0.3446153846153846,0.4054298642533936,-0.0451538461538461,0.17747058823529416,0.12317194570135748,,,,0.72,0.6666666666666666,-1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1990,1
108,,,,,,,,,,,,,,,,,,,38.96,,,,0.025,0.047058823529411764,-0.499,0.8833529411764706,-0.05782352941176472,,,,0.72,0.6666666666666666,-1,1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1990,1
